CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1815752662290487,44,2,2,221354496010661,1,74339620010538,2,1.0,2025-03-20 06:54:38,
1815752663290487,44,3,2,221354496010661,1,74339620010538,1,1.0,2025-03-20 06:54:38,
1815752664290487,44,4,2,221354496010661,1,74339620010538,1,1.0,2025-03-20 06:54:38,
1815752665290487,44,1,1,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815752666290487,44,2,1,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815752667290487,44,3,1,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815752668290487,44,4,1,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815752669290487,44,1,2,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815752670290487,44,2,2,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815752671290487,44,3,2,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815752672290487,44,4,2,221354500010661,1,122556705010661,1,1.0,2025-03-20 06:54:38,
1815775696290487,44,4,1,511305816126144,1,247064115010661,1,1.0,2025-03-20 07:05:41,
1815775697290487,44,1,2,511305816126144,1,247064115010661,1,1.0,2025-03-20 07:05:41,
1815775698290487,44,2,2,511305816126144,1,247064115010661,1,1.0,2025-03-20 07:05:41,
1815775699290487,44,3,2,511305816126144,1,247064115010661,1,1.0,2025-03-20 07:05:41,
1815775700290487,44,4,2,511305816126144,1,247064115010661,1,1.0,2025-03-20 07:05:41,
1815775709290487,44,1,1,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775710290487,44,2,1,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775711290487,44,3,1,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775712290487,44,4,1,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775713290487,44,1,2,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775714290487,44,2,2,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775715290487,44,3,2,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775716290487,44,4,2,511305817126144,1,247064114010661,1,1.0,2025-03-20 07:05:41,
1815775653290487,44,1,1,511305818126144,2,247064113010661,1,0.1958,2025-03-20 07:05:41,
1815775654290487,44,2,1,511305818126144,2,247064113010661,1,1.0,2025-03-20 07:05:41,
1815775655290487,44,3,1,511305818126144,1,247064113010661,2,1.0,2025-03-20 07:05:41,
1815775656290487,44,4,1,511305818126144,2,247064113010661,1,1.0,2025-03-20 07:05:41,
1815775657290487,44,1,2,511305818126144,1,247064113010661,1,1.0,2025-03-20 07:05:41,
1815775658290487,44,2,2,511305818126144,2,247064113010661,1,1.0,2025-03-20 07:05:41,
1815775659290487,44,3,2,511305818126144,1,247064113010661,2,1.0,2025-03-20 07:05:41,
1815775660290487,44,4,2,511305818126144,2,247064113010661,1,1.0,2025-03-20 07:05:41,
1815775652290487,44,1,1,511305818126144,1,247064113010661,1,0.8042,2025-03-20 07:05:41,
1815746224290487,44,1,1,145006095010661,1,55945810010538,1,1.0,2025-03-20 06:51:35,
1815746225290487,44,2,1,145006095010661,1,55945810010538,1,1.0,2025-03-20 06:51:35,
1815746226290487,44,3,1,145006095010661,1,55945810010538,2,1.0,2025-03-20 06:51:35,
1815746227290487,44,4,1,145006095010661,1,55945810010538,1,0.9497,2025-03-20 06:51:35,
1815746228290487,44,4,1,145006095010661,1,55945810010538,2,0.0503,2025-03-20 06:51:35,
1815746229290487,44,1,2,145006095010661,1,55945810010538,1,1.0,2025-03-20 06:51:35,
1815746230290487,44,2,2,145006095010661,1,55945810010538,1,1.0,2025-03-20 06:51:35,
1815746231290487,44,3,2,145006095010661,1,55945810010538,2,1.0,2025-03-20 06:51:35,
1815746232290487,44,4,2,145006095010661,1,55945810010538,1,1.0,2025-03-20 06:51:35,
1815746624290487,44,1,1,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746625290487,44,2,1,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746626290487,44,3,1,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746627290487,44,4,1,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746628290487,44,1,2,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746629290487,44,2,2,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746630290487,44,3,2,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746631290487,44,4,2,145006097010661,1,62271709010538,1,1.0,2025-03-20 06:51:58,
1815746233290487,44,1,1,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746234290487,44,2,1,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746235290487,44,3,1,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746236290487,44,4,1,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746237290487,44,1,2,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746238290487,44,2,2,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746239290487,44,3,2,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746240290487,44,4,2,145006099010661,1,55946063010538,1,1.0,2025-03-20 06:51:35,
1815746665290487,44,1,1,145006101010661,1,55945322010538,1,1.0,2025-03-20 06:52:01,
1815746666290487,44,2,1,145006101010661,1,55945322010538,1,0.121,2025-03-20 06:52:01,
1815746667290487,44,2,1,145006101010661,2,55945322010538,2,0.879,2025-03-20 06:52:01,
1815746668290487,44,3,1,145006101010661,2,55945322010538,2,1.0,2025-03-20 06:52:01,
1815746669290487,44,4,1,145006101010661,1,55945322010538,1,1.0,2025-03-20 06:52:01,
1815746670290487,44,1,2,145006101010661,1,55945322010538,1,1.0,2025-03-20 06:52:01,
1815746671290487,44,2,2,145006101010661,2,55945322010538,2,1.0,2025-03-20 06:52:01,
1815746672290487,44,3,2,145006101010661,2,55945322010538,2,1.0,2025-03-20 06:52:01,
1815746673290487,44,4,2,145006101010661,1,55945322010538,1,1.0,2025-03-20 06:52:01,
1815746247290487,44,1,2,145006103010661,1,62271132010538,1,1.0,2025-03-20 06:51:37,
1815746248290487,44,2,2,145006103010661,2,62271132010538,2,1.0,2025-03-20 06:51:37,
1815746249290487,44,3,2,145006103010661,1,62271132010538,1,1.0,2025-03-20 06:51:37,
1815746241290487,44,4,1,145006103010661,1,62271132010538,1,0.5492,2025-03-20 06:51:37,
1815746242290487,44,4,1,145006103010661,2,62271132010538,3,0.4508,2025-03-20 06:51:37,
1815746243290487,44,1,1,145006103010661,1,62271132010538,1,1.0,2025-03-20 06:51:37,
1815746244290487,44,2,1,145006103010661,2,62271132010538,2,1.0,2025-03-20 06:51:37,
1815746245290487,44,3,1,145006103010661,1,62271132010538,1,1.0,2025-03-20 06:51:37,
1815746246290487,44,4,2,145006103010661,1,62271132010538,1,1.0,2025-03-20 06:51:37,
1815746250290487,44,1,1,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746251290487,44,2,1,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746252290487,44,3,1,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746253290487,44,4,1,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746254290487,44,1,2,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746255290487,44,2,2,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746256290487,44,3,2,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746257290487,44,4,2,145006105010661,1,62271061010538,1,1.0,2025-03-20 06:51:37,
1815746258290487,44,1,1,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746259290487,44,2,1,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746260290487,44,3,1,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746261290487,44,4,1,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746262290487,44,1,2,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746263290487,44,2,2,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746264290487,44,3,2,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746265290487,44,4,2,145006107010661,1,55945500010538,1,1.0,2025-03-20 06:51:37,
1815746266290487,44,1,1,145006109010661,1,55945181010538,1,1.0,2025-03-20 06:51:37,
1815746267290487,44,2,1,145006109010661,1,55945181010538,2,1.0,2025-03-20 06:51:37,
1815746268290487,44,3,1,145006109010661,1,55945181010538,1,1.0,2025-03-20 06:51:37,
1815746269290487,44,4,1,145006109010661,1,55945181010538,1,1.0,2025-03-20 06:51:37,
1815746270290487,44,1,2,145006109010661,1,55945181010538,1,1.0,2025-03-20 06:51:37,
1815746271290487,44,2,2,145006109010661,1,55945181010538,2,1.0,2025-03-20 06:51:37,
1815746272290487,44,3,2,145006109010661,1,55945181010538,1,1.0,2025-03-20 06:51:37,
1815746273290487,44,4,2,145006109010661,1,55945181010538,1,1.0,2025-03-20 06:51:37,
1815746274290487,44,1,1,145006111010661,1,62271075010538,1,1.0,2025-03-20 06:51:37,
1815746275290487,44,2,1,145006111010661,1,62271075010538,1,1.0,2025-03-20 06:51:37,
1815746276290487,44,3,1,145006111010661,2,62271075010538,2,1.0,2025-03-20 06:51:37,
1815746277290487,44,4,1,145006111010661,2,62271075010538,2,1.0,2025-03-20 06:51:37,
1815746278290487,44,1,2,145006111010661,1,62271075010538,1,1.0,2025-03-20 06:51:37,
1815746279290487,44,2,2,145006111010661,1,62271075010538,1,1.0,2025-03-20 06:51:37,
1815746280290487,44,3,2,145006111010661,2,62271075010538,2,1.0,2025-03-20 06:51:37,
1815746281290487,44,4,2,145006111010661,2,62271075010538,2,1.0,2025-03-20 06:51:37,
1815746282290487,44,1,1,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746283290487,44,2,1,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746284290487,44,3,1,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746285290487,44,4,1,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746286290487,44,1,2,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746287290487,44,2,2,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746288290487,44,3,2,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746289290487,44,4,2,145006113010661,1,55944762010538,1,1.0,2025-03-20 06:51:37,
1815746656290487,44,1,1,145006115010661,1,55945119010538,1,1.0,2025-03-20 06:52:00,
1815746657290487,44,2,1,145006115010661,1,55945119010538,1,1.0,2025-03-20 06:52:00,
1815746658290487,44,3,1,145006115010661,1,55945119010538,1,0.5278,2025-03-20 06:52:00,
1815746659290487,44,3,1,145006115010661,1,55945119010538,2,0.4722,2025-03-20 06:52:00,
1815746660290487,44,4,1,145006115010661,2,55945119010538,2,1.0,2025-03-20 06:52:00,
1815746661290487,44,1,2,145006115010661,1,55945119010538,1,1.0,2025-03-20 06:52:00,
1815746662290487,44,2,2,145006115010661,1,55945119010538,1,1.0,2025-03-20 06:52:00,
1815746663290487,44,3,2,145006115010661,1,55945119010538,1,1.0,2025-03-20 06:52:00,
1815746664290487,44,4,2,145006115010661,2,55945119010538,2,1.0,2025-03-20 06:52:00,
1815746290290487,44,1,1,145006117010661,1,164365980010661,1,1.0,2025-03-20 06:51:37,
1815769106290487,44,3,2,305229993489998,1,168998796010661,1,1.0,2025-03-20 07:01:55,
1815769107290487,44,4,2,305229993489998,2,168998796010661,2,1.0,2025-03-20 07:01:55,
1815769164290487,44,1,1,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815769165290487,44,2,1,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815769166290487,44,3,1,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815769167290487,44,4,1,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815769168290487,44,1,2,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815769169290487,44,2,2,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815769170290487,44,3,2,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815769171290487,44,4,2,305229995489998,1,168998758010661,1,1.0,2025-03-20 07:01:55,
1815752673290487,44,1,1,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752674290487,44,2,1,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752675290487,44,3,1,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752676290487,44,4,1,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752677290487,44,1,2,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752678290487,44,2,2,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752679290487,44,3,2,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752680290487,44,4,2,221354502010661,1,74339411010538,1,1.0,2025-03-20 06:54:38,
1815752681290487,44,1,1,221354504010661,1,74339673010538,1,1.0,2025-03-20 06:54:38,
1815752682290487,44,2,1,221354504010661,2,74339673010538,2,1.0,2025-03-20 06:54:38,
1815752683290487,44,3,1,221354504010661,1,74339673010538,1,1.0,2025-03-20 06:54:38,
1815752684290487,44,4,1,221354504010661,1,74339673010538,1,1.0,2025-03-20 06:54:38,
1815752685290487,44,1,2,221354504010661,1,74339673010538,1,1.0,2025-03-20 06:54:38,
1815752686290487,44,2,2,221354504010661,2,74339673010538,2,1.0,2025-03-20 06:54:38,
1815752687290487,44,3,2,221354504010661,1,74339673010538,1,1.0,2025-03-20 06:54:38,
1815752688290487,44,4,2,221354504010661,1,74339673010538,1,1.0,2025-03-20 06:54:38,
1815752705290487,44,1,1,221354506010661,1,122556709010661,1,0.933,2025-03-20 06:54:40,
1815752706290487,44,1,1,221354506010661,2,122556709010661,1,0.067,2025-03-20 06:54:40,
1815752707290487,44,2,1,221354506010661,1,122556709010661,1,1.0,2025-03-20 06:54:40,
1815752708290487,44,3,1,221354506010661,1,122556709010661,1,0.7608,2025-03-20 06:54:40,
1815752709290487,44,3,1,221354506010661,2,122556709010661,1,0.2392,2025-03-20 06:54:40,
1815752710290487,44,4,1,221354506010661,2,122556709010661,1,1.0,2025-03-20 06:54:40,
1815752720290487,44,1,2,221354506010661,1,122556709010661,1,1.0,2025-03-20 06:54:42,
1815752721290487,44,2,2,221354506010661,1,122556709010661,1,1.0,2025-03-20 06:54:42,
1815752722290487,44,3,2,221354506010661,1,122556709010661,1,0.4059,2025-03-20 06:54:42,
1815752723290487,44,3,2,221354506010661,2,122556709010661,1,0.5941,2025-03-20 06:54:42,
1815752724290487,44,4,2,221354506010661,2,122556709010661,1,1.0,2025-03-20 06:54:42,
1815752725290487,44,1,1,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752726290487,44,2,1,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752727290487,44,3,1,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752728290487,44,4,1,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752729290487,44,1,2,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752730290487,44,2,2,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752731290487,44,3,2,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752732290487,44,4,2,221354508010661,1,74339045010538,1,1.0,2025-03-20 06:54:42,
1815752733290487,44,1,1,221354510010661,1,74338406010538,1,1.0,2025-03-20 06:54:42,
1815752734290487,44,2,1,221354510010661,1,74338406010538,1,1.0,2025-03-20 06:54:42,
1815752735290487,44,3,1,221354510010661,1,74338406010538,2,1.0,2025-03-20 06:54:42,
1815752736290487,44,4,1,221354510010661,1,74338406010538,1,1.0,2025-03-20 06:54:42,
1815752737290487,44,1,2,221354510010661,1,74338406010538,1,1.0,2025-03-20 06:54:42,
1815752738290487,44,2,2,221354510010661,1,74338406010538,1,1.0,2025-03-20 06:54:42,
1815752739290487,44,3,2,221354510010661,1,74338406010538,2,1.0,2025-03-20 06:54:42,
1815752740290487,44,4,2,221354510010661,1,74338406010538,1,1.0,2025-03-20 06:54:42,
1815752741290487,44,1,1,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752742290487,44,2,1,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752743290487,44,3,1,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752744290487,44,4,1,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752745290487,44,1,2,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752746290487,44,2,2,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752747290487,44,3,2,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752748290487,44,4,2,221354512010661,1,122556681010661,1,1.0,2025-03-20 06:54:42,
1815752749290487,44,1,1,221354514010661,1,122556691010661,1,1.0,2025-03-20 06:54:42,
1815752750290487,44,2,1,221354514010661,2,122556691010661,2,1.0,2025-03-20 06:54:42,
1815752751290487,44,3,1,221354514010661,1,122556691010661,1,1.0,2025-03-20 06:54:42,
1815752752290487,44,4,1,221354514010661,1,122556691010661,1,1.0,2025-03-20 06:54:42,
1815752753290487,44,1,2,221354514010661,1,122556691010661,1,1.0,2025-03-20 06:54:42,
1815752754290487,44,2,2,221354514010661,2,122556691010661,2,1.0,2025-03-20 06:54:42,
1815752755290487,44,3,2,221354514010661,1,122556691010661,1,1.0,2025-03-20 06:54:42,
1815752756290487,44,4,2,221354514010661,1,122556691010661,1,1.0,2025-03-20 06:54:42,
1815752757290487,44,1,1,221354518010661,1,122556673010661,1,1.0,2025-03-20 06:54:42,
1815752758290487,44,2,1,221354518010661,1,122556673010661,1,1.0,2025-03-20 06:54:42,
1815752759290487,44,3,1,221354518010661,2,122556673010661,2,1.0,2025-03-20 06:54:42,
1815752760290487,44,4,1,221354518010661,1,122556673010661,1,1.0,2025-03-20 06:54:42,
1815752761290487,44,1,2,221354518010661,1,122556673010661,1,1.0,2025-03-20 06:54:42,
1815752762290487,44,2,2,221354518010661,1,122556673010661,1,1.0,2025-03-20 06:54:42,
1815752763290487,44,3,2,221354518010661,2,122556673010661,2,1.0,2025-03-20 06:54:42,
1815752764290487,44,4,2,221354518010661,1,122556673010661,1,1.0,2025-03-20 06:54:42,
1815752775290487,44,1,1,221354520010661,1,74340956010538,1,0.8103,2025-03-20 06:54:43,
1815752776290487,44,1,1,221354520010661,2,74340956010538,2,0.1897,2025-03-20 06:54:43,
1815752777290487,44,2,1,221354520010661,2,74340956010538,2,1.0,2025-03-20 06:54:43,
1815752778290487,44,3,1,221354520010661,2,74340956010538,2,1.0,2025-03-20 06:54:43,
1815752779290487,44,4,1,221354520010661,1,74340956010538,1,1.0,2025-03-20 06:54:43,
1815752791290487,44,1,2,221354520010661,1,74340956010538,1,0.7137,2025-03-20 06:54:45,
1815752792290487,44,1,2,221354520010661,2,74340956010538,2,0.2863,2025-03-20 06:54:45,
1815752793290487,44,2,2,221354520010661,2,74340956010538,2,1.0,2025-03-20 06:54:45,
1815752794290487,44,3,2,221354520010661,2,74340956010538,2,1.0,2025-03-20 06:54:45,
1815752795290487,44,4,2,221354520010661,1,74340956010538,1,1.0,2025-03-20 06:54:45,
1815752796290487,44,1,1,221354524010661,1,74338912010538,1,1.0,2025-03-20 06:54:45,
1815752797290487,44,2,1,221354524010661,1,74338912010538,1,1.0,2025-03-20 06:54:45,
1815752798290487,44,3,1,221354524010661,1,74338912010538,2,1.0,2025-03-20 06:54:45,
1815752799290487,44,4,1,221354524010661,1,74338912010538,1,1.0,2025-03-20 06:54:45,
1815752800290487,44,1,2,221354524010661,1,74338912010538,1,1.0,2025-03-20 06:54:45,
1815752801290487,44,2,2,221354524010661,1,74338912010538,1,1.0,2025-03-20 06:54:45,
1815752802290487,44,3,2,221354524010661,1,74338912010538,2,1.0,2025-03-20 06:54:45,
1815752803290487,44,4,2,221354524010661,1,74338912010538,1,1.0,2025-03-20 06:54:45,
1815752804290487,44,1,1,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752805290487,44,2,1,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752806290487,44,3,1,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752807290487,44,4,1,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752808290487,44,1,2,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752809290487,44,2,2,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752810290487,44,3,2,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752811290487,44,4,2,221354526010661,1,122556667010661,1,1.0,2025-03-20 06:54:45,
1815752812290487,44,1,1,221354528010661,1,122556731010661,1,1.0,2025-03-20 06:54:45,
1815752813290487,44,2,1,221354528010661,1,122556731010661,2,1.0,2025-03-20 06:54:45,
